SMILES,CID,ROMol,molecular_weight,n_hba,n_hbd,logp,f_avg_pIC50,r_avg_pIC50,Ro5_fulfilled
C=CC(=O)N(C(=O)[C@@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12,VLA-UCB-50c39ae8-7,<rdkit.Chem.rdchem.Mol object at 0x1683a7ca0>,392.09277008400005,4,0,4.500100000000002,6.0819673803949375,6.125525131805192,True
Cn1cc(CN(C(=O)Cn2nnc3ccccc32)c2ccc(N3CCCCC3)cc2)cn1,ALP-POS-7c842ab8-1,<rdkit.Chem.rdchem.Mol object at 0x1683a7c30>,429.22770848400006,7,0,3.3885000000000014,4.002176919254275,4.00436480540245,True
O=C(Cc1cc(Cl)ccc1F)Nc1cncc2ccccc12,PET-UNK-dd44aeb6-1,<rdkit.Chem.rdchem.Mol object at 0x1683a7bc0>,314.062218904,2,1,4.208500000000002,6.150707294645409,6.119187686570903,True
O=C(Cc1cc(Cl)ccc1Cl)Nc1cncc2ccccc12,PET-UNK-dd44aeb6-2,<rdkit.Chem.rdchem.Mol object at 0x1683a7b50>,330.03266836399996,2,1,4.722800000000003,5.991285937200417,6.059721810983705,True
O=C(Nc1cc[nH]c(=O)c1)C1CCOc2ccc(Cl)cc21,BEN-DND-b89db3f2-2,<rdkit.Chem.rdchem.Mol object at 0x1683a7ae0>,304.061469956,3,2,2.533100000000001,4.002176919254275,4.00436480540245,True
O=C(Nc1[nH]nc2cccc(F)c12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-5,<rdkit.Chem.rdchem.Mol object at 0x1683a7a70>,345.068032556,3,2,3.8602000000000016,4.002176919254275,4.00436480540245,True
O=C(Nc1[nH]nc2ccccc12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-6,<rdkit.Chem.rdchem.Mol object at 0x1683a7a00>,327.077454368,3,2,3.7211000000000016,4.002176919254275,4.00436480540245,True
O=C(Nc1[nH]nc2cccnc12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-7,<rdkit.Chem.rdchem.Mol object at 0x1683a7990>,328.072703336,4,2,3.116100000000001,4.002176919254275,4.00436480540245,True
COc1ccc2c(NC(=O)C3CCOc4ccc(Cl)cc43)noc2c1,JAG-UCB-52b62a6f-10,<rdkit.Chem.rdchem.Mol object at 0x1683a7920>,358.07203464,5,1,3.994600000000003,4.211109391765376,4.272355575070836,True
Cc1ccn2cnnc2c1NC(=O)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-11,<rdkit.Chem.rdchem.Mol object at 0x1683a78b0>,342.0883534,5,1,3.195920000000001,4.002176919254275,4.00436480540245,True
COc1ccc2c(NC(=O)C3CCOc4ccc(Cl)cc43)[nH]nc2c1,JAG-UCB-52b62a6f-12,<rdkit.Chem.rdchem.Mol object at 0x1683a7840>,357.08801905200005,4,2,3.729700000000002,4.002176919254275,4.00436480540245,True
O=C(Nc1cccc2cn[nH]c12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-13,<rdkit.Chem.rdchem.Mol object at 0x1683a77d0>,327.077454368,3,2,3.7211000000000025,4.002176919254275,4.00436480540245,True
O=C(Nc1n[nH]c2ccnc(Br)c12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-15,<rdkit.Chem.rdchem.Mol object at 0x1683a7760>,405.98321540399996,4,2,3.8786000000000014,4.002176919254275,4.129755046904615,True
O=C(Nc1n[nH]c2ccccc12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-17,<rdkit.Chem.rdchem.Mol object at 0x1683a76f0>,327.077454368,3,2,3.7211000000000016,4.002176919254275,4.00436480540245,True
Cc1cc(C(F)(F)F)nc2n[nH]c(NC(=O)C3CCOc4ccc(Cl)cc43)c12,JAG-UCB-52b62a6f-19,<rdkit.Chem.rdchem.Mol object at 0x1683a7680>,410.075738028,4,2,4.443320000000002,4.585400259307255,4.008381381616053,True
COc1ccc2c(NC(=O)Cc3cccc(Cl)c3)noc2c1,EDJ-MED-c8e7a002-1,<rdkit.Chem.rdchem.Mol object at 0x1683a7610>,316.061469956,4,1,3.671000000000002,4.002176919254275,4.00436480540245,True
COc1ccc2n[nH]c(NC(=O)Cc3cccc(Cl)c3)c2c1,EDJ-MED-c8e7a002-2,<rdkit.Chem.rdchem.Mol object at 0x1683a75a0>,315.077454368,3,2,3.4061000000000012,4.002176919254275,4.00436480540245,True
COc1ccc2c(NC(=O)Cc3cccc(Cl)c3)[nH]nc2c1,EDJ-MED-c8e7a002-3,<rdkit.Chem.rdchem.Mol object at 0x1683a7530>,315.077454368,3,2,3.4061000000000003,4.002176919254275,4.283584294375222,True
Cc1ccn2cnnc2c1NC(=O)Cc1cccc(Cl)c1,EDJ-MED-c8e7a002-4,<rdkit.Chem.rdchem.Mol object at 0x1683a74c0>,300.077788716,4,1,2.872320000000001,4.123450896351622,4.078947840500814,True
Cc1cc(C(F)(F)F)nc2n[nH]c(NC(=O)Cc3cccc(Cl)c3)c12,EDJ-MED-c8e7a002-5,<rdkit.Chem.rdchem.Mol object at 0x1683a7450>,368.065173344,3,2,4.119720000000002,4.002176919254275,4.086303022564132,True
Cc1nn(C)c2[nH]nc(NC(=O)Cc3cccc(Cl)c3)c12,EDJ-MED-c8e7a002-6,<rdkit.Chem.rdchem.Mol object at 0x1683a73e0>,303.088687748,4,2,2.43942,4.002176919254275,4.00436480540245,True
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccc(F)cc12,EDJ-MED-c8e7a002-9,<rdkit.Chem.rdchem.Mol object at 0x1683a7370>,303.057467872,2,2,3.536600000000001,4.002176919254275,4.052644643155996,True
O=C(Cc1cccc(Cl)c1)Nc1[nH]nc2cc(F)ccc12,EDJ-MED-c8e7a002-10,<rdkit.Chem.rdchem.Mol object at 0x1683a7300>,303.057467872,2,2,3.5366000000000017,4.002176919254275,4.038632452965352,True
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccccc12,EDJ-MED-c8e7a002-11,<rdkit.Chem.rdchem.Mol object at 0x1683a7290>,285.066889684,2,2,3.397500000000001,4.002176919254275,4.00436480540245,True
O=C(Cc1cccc(Cl)c1)Nc1cccc2cn[nH]c12,EDJ-MED-c8e7a002-12,<rdkit.Chem.rdchem.Mol object at 0x1683a7220>,285.066889684,2,2,3.397500000000001,4.002176919254275,4.00436480540245,True
O=C(Cc1cccc(Cl)c1)Nc1[nH]nc2cccc(F)c12,EDJ-MED-c8e7a002-13,<rdkit.Chem.rdchem.Mol object at 0x1683a71b0>,303.057467872,2,2,3.5366000000000017,4.002176919254275,4.087478795662057,True
O=C(Cc1cccc(Cl)c1)Nc1[nH]nc2cccnc12,EDJ-MED-c8e7a002-14,<rdkit.Chem.rdchem.Mol object at 0x1683a7140>,286.06213865200004,3,2,2.7924999999999995,4.002176919254275,4.00436480540245,True
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccnc(Br)c12,EDJ-MED-c8e7a002-15,<rdkit.Chem.rdchem.Mol object at 0x1683a70d0>,363.97265072,3,2,3.5550000000000015,4.002176919254275,4.00436480540245,True
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccncc12,EDJ-MED-c8e7a002-16,<rdkit.Chem.rdchem.Mol object at 0x1683a7060>,286.062138652,3,2,2.7925000000000004,4.002176919254275,4.00436480540245,True
O=C(Cc1cccc(Cl)c1)Nc1nnc2ccccn12,PET-UNK-e44ffd04-1,<rdkit.Chem.rdchem.Mol object at 0x1683a6ff0>,286.06213865200004,4,1,2.5639000000000003,4.002176919254275,4.0275095316394,True
O=C(Nc1cncc2ccccc12)C1COc2c(Cl)cccc21,FRA-DIA-c7e803f4-1,<rdkit.Chem.rdchem.Mol object at 0x1683a6f80>,324.066555336,3,1,4.002900000000002,5.322621602936326,5.2708891084817235,True
O=C(Cc1cccc(Cl)c1)Nc1cncc2c1CCC2,MAT-POS-199e2e7c-1,<rdkit.Chem.rdchem.Mol object at 0x1683a6f10>,286.08729078000005,2,1,3.4049000000000014,5.287063051864074,5.332648406822616,True
CN(C)CCCN(Cc1cccs1)C(=O)Cc1cncc2ccccc12,ALP-POS-64a710fa-2,<rdkit.Chem.rdchem.Mol object at 0x1683a6e30>,367.17183342000004,4,0,3.819300000000003,4.002176919254275,4.00436480540245,True
Cc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,CHO-MSK-00c5269a-1,<rdkit.Chem.rdchem.Mol object at 0x1683a6dc0>,390.12473890800004,4,0,4.626520000000004,5.631847334883403,5.481184925708271,True
COc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,CHO-MSK-00c5269a-2,<rdkit.Chem.rdchem.Mol object at 0x1683a6d50>,406.1196535280001,5,0,4.326700000000003,5.943948623389911,5.247639340241784,True
O=C(Cn1nnc2ccccc21)N(Cc1cccc(Cl)c1)c1ccc(N2CCOCC2)cc1,CHO-MSK-00c5269a-4,<rdkit.Chem.rdchem.Mol object at 0x1683a6ce0>,461.16185268799995,6,0,4.154700000000003,5.43168760521487,5.4216935438298375,True
CN1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,MIC-UNK-91acba05-6,<rdkit.Chem.rdchem.Mol object at 0x1683a6c00>,351.113839876,3,1,4.450400000000004,6.353618774423339,6.243987564470551,True
Cc1nc(CN2C(=O)C(=O)c3cc(Br)ccc32)cs1,LOR-NOR-c954e7ad-1,<rdkit.Chem.rdchem.Mol object at 0x1683a6b90>,335.9568106280001,4,0,2.9435200000000012,4.002176919254275,4.744142147175997,True
CCCCN1C(=O)C(=O)c2cc(Br)cc(C)c21,LOR-NOR-c954e7ad-2,<rdkit.Chem.rdchem.Mol object at 0x1683a6b20>,295.020790788,2,0,3.086920000000002,4.002176919254275,4.2399334407059275,True
CC(C)CCN1C(=O)C(=O)c2cc(Br)ccc21,LOR-NOR-c954e7ad-3,<rdkit.Chem.rdchem.Mol object at 0x1683a6ab0>,295.020790788,2,0,3.0245000000000015,4.002176919254275,4.61477637101973,True
CCc1ccc2c(c1)C(=O)C(=O)N2CC(=O)O,LOR-NOR-c954e7ad-4,<rdkit.Chem.rdchem.Mol object at 0x1683a6a40>,233.068807832,3,1,0.8628999999999998,4.002176919254275,4.00436480540245,True
O=C(O)CN1C(=O)C(=O)c2cc([N+](=O)[O-])ccc21,LOR-NOR-c954e7ad-5,<rdkit.Chem.rdchem.Mol object at 0x1683a69d0>,250.022585912,5,1,0.2086999999999996,4.002176919254275,4.00436480540245,True
O=C1C(=O)N(Cc2ccccc2)c2ccc([N+](=O)[O-])cc21,LOR-NOR-c954e7ad-6,<rdkit.Chem.rdchem.Mol object at 0x1683a6960>,282.0640568,4,0,2.3243,4.002176919254275,4.570127960213542,True
COc1ccc2c(N)nn(C(=O)Cc3cccc(Cl)c3)c2c1,MAT-POS-53907a1c-1,<rdkit.Chem.rdchem.Mol object at 0x1683a68f0>,315.077454368,5,1,3.163400000000001,4.002176919254275,4.00436480540245,True
O=C(Nc1cncc2ccccc12)C1=CCCc2ccc(Cl)cc21,MAT-POS-0c8fa4a7-1,<rdkit.Chem.rdchem.Mol object at 0x1683a67a0>,334.08729078,2,1,4.856500000000003,6.6321462142887535,7.091154627560337,True
COc1ccc2c(c1)c(N)nn2C(=O)Cc1cccc(Cl)c1,MAT-POS-0c8fa4a7-2,<rdkit.Chem.rdchem.Mol object at 0x1683a6730>,315.077454368,5,1,3.163400000000001,4.002176919254275,4.00436480540245,True
Nc1nn(C(=O)Cc2cccc(Cl)c2)c2ccccc12,MAT-POS-0c8fa4a7-3,<rdkit.Chem.rdchem.Mol object at 0x1683a66c0>,285.066889684,4,1,3.1548000000000016,4.002176919254275,4.00436480540245,True
Nc1nn(C(=O)Cc2cccc(Cl)c2)c2cccc(F)c12,MAT-POS-0c8fa4a7-4,<rdkit.Chem.rdchem.Mol object at 0x1683a6650>,303.057467872,4,1,3.2939000000000016,4.002176919254275,4.278635807031864,True
Nc1nn(C(=O)Cc2cccc(Cl)c2)c2ccc(F)cc12,ALP-POS-cd485364-1,<rdkit.Chem.rdchem.Mol object at 0x1683a6570>,303.057467872,4,1,3.2939000000000016,4.002176919254275,4.025943491890401,True
Nc1cncc2c1CCCN2C(=O)Cc1cccc(Cl)c1,ALP-POS-cd485364-2,<rdkit.Chem.rdchem.Mol object at 0x1683a6500>,301.098189812,3,1,2.839100000000001,4.475369606306027,4.265788713005075,True
Nc1nn(C(=O)C2CCOc3ccc(Cl)cc32)c2cc(F)ccc12,ALP-POS-e2fddb0f-2,<rdkit.Chem.rdchem.Mol object at 0x1683a6490>,345.06803255600005,5,1,3.6175000000000024,4.002176919254275,4.2736674130451835,True
Nc1nn(C(=O)Cc2cccc(Cl)c2)c2cc(F)ccc12,ALP-POS-902f21bb-1,<rdkit.Chem.rdchem.Mol object at 0x1683a6420>,303.057467872,4,1,3.2939000000000016,4.002176919254275,4.00436480540245,True
Nc1nn(C(=O)C2CCOc3ccc(Cl)cc32)c2ccncc12,ALP-POS-902f21bb-2,<rdkit.Chem.rdchem.Mol object at 0x1683a63b0>,328.0727033360001,6,1,2.873400000000001,4.0596305581420795,4.021164616879571,True
Cc1cc(C(F)(F)F)nc2c1c(N)nn2C(=O)Cc1cccc(Cl)c1,ALP-POS-79636100-3,<rdkit.Chem.rdchem.Mol object at 0x1683a62d0>,368.065173344,5,1,3.8770200000000017,4.002176919254275,4.00436480540245,True
Cc1cc(C(F)(F)F)nc2c1c(N)nn2C(=O)C1CCOc2ccc(Cl)cc21,ALP-POS-6495d03e-6,<rdkit.Chem.rdchem.Mol object at 0x1683a6260>,410.075738028,6,1,4.2006200000000025,4.002176919254275,4.238177481385393,True
Nc1nn(C(=O)Cc2cccc(Cl)c2)c2cccnc12,ALP-POS-6495d03e-7,<rdkit.Chem.rdchem.Mol object at 0x1683a61f0>,286.06213865200004,5,1,2.5498000000000003,4.002176919254275,4.00436480540245,True
CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,PET-UNK-29afea89-2,<rdkit.Chem.rdchem.Mol object at 0x1683a6180>,368.09277008400005,4,1,4.151100000000003,7.0755497829065686,6.75929899967806,True
O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2cccc(Cl)c2)C(=O)C1,ERI-UCB-d6de1f3c-1,<rdkit.Chem.rdchem.Mol object at 0x1683a6110>,381.08801905199994,3,1,2.6705000000000005,4.800759716821416,5.017128706073548,True
O=C(c1cncc2ccccc12)N1CCN(c2cccc(Cl)c2)C(=O)C1,ERI-UCB-d6de1f3c-2,<rdkit.Chem.rdchem.Mol object at 0x1683a60a0>,365.09310443199996,3,0,3.377200000000002,5.036684776375073,5.257066277461032,True
O=C1CC(C(=O)Nc2cncc3ccccc23)c2cc(Br)ccc2N1,MAT-POS-8d5af1ef-1,<rdkit.Chem.rdchem.Mol object at 0x1683a6030>,395.02693878800005,3,2,4.0618000000000025,5.9496675336830025,5.9500094875249685,True
O=C(Nc1c[nH]c(=O)c2ccccc12)C1CCOc2ccc(Cl)cc21,JOH-UNI-f51e3bbc-1,<rdkit.Chem.rdchem.Mol object at 0x1683a5fc0>,354.07712002000005,3,2,3.686300000000003,4.002176919254275,4.077156608561131,True
O=C(Nc1cncc2ccccc12)C1CCOc2c(O)ccc(Cl)c21,ALP-UNI-4b8a177c-1,<rdkit.Chem.rdchem.Mol object at 0x1683a5f50>,354.07712002000005,4,2,4.098600000000002,4.002176919254275,4.00436480540245,True
O=C(Cc1cncc2ccccc12)Nc1cccc(Cl)c1,PET-UNK-8922bd3c-1,<rdkit.Chem.rdchem.Mol object at 0x1683a5ee0>,296.07164071600005,2,1,4.069400000000003,5.189044844477333,5.142611368808867,True
CCC(=O)Nc1ccc(N(Cc2ccccc2)C(=O)n2nnc3ccccc32)cc1,ALP-POS-a1bdc92a-1,<rdkit.Chem.rdchem.Mol object at 0x1683a5e70>,399.16952491200004,5,1,4.454700000000003,4.002176919254275,4.00436480540245,True
Cc1ccc(N(Cc2cscn2)C(=O)Cc2cncc3ccccc23)cc1,ALP-POS-c3a96089-1,<rdkit.Chem.rdchem.Mol object at 0x1683a5e00>,373.124883228,4,0,4.7756200000000035,5.092123142753341,4.865229628740243,True
O=C(Nc1cncc2ccccc12)C1CNCc2ccc(Cl)cc21,BEN-DND-f2e727cd-5,<rdkit.Chem.rdchem.Mol object at 0x1683a5d20>,337.098189812,3,2,3.713700000000002,5.709210248956156,5.553587595492212,True
CS(=O)(=O)c1ccc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c2c1,BEN-DND-c852c98b-5,<rdkit.Chem.rdchem.Mol object at 0x1683a5cb0>,416.059755704,5,1,3.7965000000000027,6.015954685347037,5.790722034717206,True
O=C(Cc1cncc2ccccc12)N1CCOc2ccc(Cl)cc21,JOH-UNI-ea1df7a8-1,<rdkit.Chem.rdchem.Mol object at 0x1683a5c40>,338.0822054,3,0,3.8563000000000027,5.218441908425789,5.437021604364403,True
CC(=O)N1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,ALP-POS-966f8da6-2,<rdkit.Chem.rdchem.Mol object at 0x1683a5bd0>,379.10875449599996,3,1,4.367100000000003,6.028563179552119,6.05582459473048,True
COc1ccc(Cl)cc1OCCNC(=O)c1cc(=O)[nH]c2cccc(OC)c12,MAT-POS-3b536971-1,<rdkit.Chem.rdchem.Mol object at 0x1683a5b60>,402.098249388,5,2,3.0075000000000003,6.058527142975371,6.72118817338359,True
COc1cccc2[nH]c(=O)cc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)c12,MAT-POS-3b536971-2,<rdkit.Chem.rdchem.Mol object at 0x1683a5af0>,397.11931918,4,1,3.1525000000000016,5.329356433975202,5.734114781690975,True
O=C(c1cncc2ccccc12)N1CCN(c2cccc(Cl)c2)CC1,MAT-POS-54c4bf04-3,<rdkit.Chem.rdchem.Mol object at 0x1683a5a80>,351.113839876,3,0,3.8506000000000036,5.794639285799026,6.079235265781225,True
CC1CN(C(=O)c2cc(=O)[nH]c3ccccc23)CCN1c1cccc(Cl)c1,MAT-POS-54c4bf04-4,<rdkit.Chem.rdchem.Mol object at 0x1683a5a10>,381.12440455999996,3,1,3.5324000000000026,4.83137346988079,4.00436480540245,True
NC(=O)N1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,RAL-THA-4aa06b95-1,<rdkit.Chem.rdchem.Mol object at 0x1683a59a0>,380.104003464,3,2,3.899300000000002,6.0007081655396775,6.175895314157422,True
COCCN1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,RAL-THA-4aa06b95-7,<rdkit.Chem.rdchem.Mol object at 0x1683a5930>,395.14005462399996,4,1,4.467000000000003,6.248865521539321,6.00530282000282,True
O=C(Nc1cncc2ccccc12)C1CCN(Cc2ncc[nH]2)c2ccc(Cl)cc21,RAL-THA-8416115c-5,<rdkit.Chem.rdchem.Mol object at 0x1683a5850>,417.13563794000004,4,2,4.743900000000004,6.107839498083473,5.916303723550953,True
O=C(Nc1cncc2ccccc12)C1CCN(Cc2ccn[nH]2)c2ccc(Cl)cc21,RAL-THA-8416115c-6,<rdkit.Chem.rdchem.Mol object at 0x1683a57e0>,417.13563794000004,4,2,4.743900000000004,6.095219583781295,6.018710603395909,True
O=C(Nc1cncc2ccccc12)C1CCN(Cc2ncn[nH]2)c2ccc(Cl)cc21,RAL-THA-8416115c-13,<rdkit.Chem.rdchem.Mol object at 0x1683a5770>,418.1308869080001,5,2,4.138900000000003,5.852709742271443,5.952301740835347,True
O=C1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2N1,MIC-UNK-45817b9b-1,<rdkit.Chem.rdchem.Mol object at 0x1683a5700>,351.077454368,3,2,3.952700000000002,6.350135681228155,6.306177527898735,True
O=C(Nc1cncc2ccc(F)cc12)C1CCOc2ccc(Cl)cc21,ALP-POS-696356e4-1,<rdkit.Chem.rdchem.Mol object at 0x1683a5620>,356.072783588,3,1,4.532100000000003,6.115422337639023,6.328602041045182,True
COC(=O)/C=C/C(=O)N(C(=O)[C@@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12,DAR-DIA-5ff57136-9,<rdkit.Chem.rdchem.Mol object at 0x1683a55b0>,450.09824938800006,6,0,4.043300000000003,6.301462289972222,6.202835927595771,True
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1cncc2ccccc12,MAT-POS-23a8a11a-1,<rdkit.Chem.rdchem.Mol object at 0x1683a5540>,330.03266836399996,2,1,4.722800000000002,6.551530977691473,6.880717678283122,True
COc1ccccc1OCCNC(=O)c1cc(=O)cc[nH]1,MAT-POS-8fd29122-1,<rdkit.Chem.rdchem.Mol object at 0x1683a54d0>,288.111006992,4,2,1.1923,4.002176919254275,4.00436480540245,True
O=C(c1cc(=O)cc[nH]1)N1CCN(c2cccc(Cl)c2)CC1,MAT-POS-8fd29122-2,<rdkit.Chem.rdchem.Mol object at 0x1683a5460>,317.093104432,3,1,1.9907,4.002176919254275,4.229668317901562,True
O=C1NC2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,VLA-UCB-29506327-1,<rdkit.Chem.rdchem.Mol object at 0x1683a53f0>,379.072368988,4,1,3.6224000000000025,5.880744977556292,6.438334002964864,True
O=C(Nc1cncc2ccccc12)C1CCOc2c(O)cc(Cl)cc21,ALP-POS-ce760d3f-1,<rdkit.Chem.rdchem.Mol object at 0x1683a5380>,354.07712002000005,4,2,4.098600000000002,6.237163430332089,6.2753990771184816,True
O=C(Nc1cncc2ccncc12)[C@H]1CCOc2ccc(Cl)cc21,ALP-POS-ce760d3f-3,<rdkit.Chem.rdchem.Mol object at 0x1683a5310>,339.07745436799996,4,1,3.788000000000002,6.0037482214964495,6.115070738401929,True
O=C1C(c2ccc(Cl)cc2)CCCN1c1cncc2ccccc12,ALP-POS-ce760d3f-8,<rdkit.Chem.rdchem.Mol object at 0x1683a52a0>,336.10294084400005,2,0,4.798800000000003,4.106740810064722,4.781555998606518,True
O=C(Nc1cncc2ccccc12)[C@]1(O)CCOc2ccc(Cl)cc21,EDG-MED-971238d3-1,<rdkit.Chem.rdchem.Mol object at 0x1683a5230>,354.07712002000005,4,2,3.4970000000000017,6.005252753447471,5.880887073331294,True
O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2ccc(Cl)cc21,EDJ-MED-92e193ae-1,<rdkit.Chem.rdchem.Mol object at 0x1683a5150>,337.098189812,3,2,4.426100000000003,6.637845102257458,6.742487399966114,True
O=C1CCCN1Cc1cccc(C(=O)N2CCC(C3CCNC3)CC2)c1,LON-WEI-b2874fec-1,<rdkit.Chem.rdchem.Mol object at 0x1683a50e0>,355.22597716800004,3,1,2.2707000000000006,4.002176919254275,4.00436480540245,True
Cc1ccc(Nc2ccccc2C(=O)N2CCC(C3CCNC3)CC2)cc1,LON-WEI-b2874fec-2,<rdkit.Chem.rdchem.Mol object at 0x1683a5070>,363.231062548,3,2,4.200320000000002,4.002176919254275,4.00436480540245,True
CS(=O)(=O)Nc1ccc(Cl)cc1C(=O)N1CCC(C2CCNC2)CC1,LON-WEI-b2874fec-3,<rdkit.Chem.rdchem.Mol object at 0x1683a5000>,385.122690308,4,2,2.1732000000000005,4.002176919254275,4.00436480540245,True
O=C1CCc2cc(C(=O)N3CCC(C4CCNC4)CC3)ccc2N1,LON-WEI-b2874fec-4,<rdkit.Chem.rdchem.Mol object at 0x1683a4f90>,327.19467704000004,3,2,2.0329999999999995,4.002176919254275,4.00436480540245,True
Cc1cc(C(=O)N2CCC(C3CCNC3)CC2)cc(S(=O)(=O)N(C)C)c1C,LON-WEI-b2874fec-5,<rdkit.Chem.rdchem.Mol object at 0x1683a4f20>,393.208612852,4,1,2.0154400000000003,4.002176919254275,4.00436480540245,True
Cc1c(C(=O)N2CCC(C3CCNC3)CC2)cccc1-c1ccccn1,LON-WEI-b2874fec-6,<rdkit.Chem.rdchem.Mol object at 0x1683a4eb0>,349.215412484,3,1,3.5187200000000027,4.002176919254275,4.00436480540245,True
CCCOc1c(Cl)cc(C(=O)N2CCC(C3CCNC3)CC2)cc1OCC,LON-WEI-b2874fec-7,<rdkit.Chem.rdchem.Mol object at 0x1683a4e40>,394.202320532,4,1,3.989200000000003,4.002176919254275,4.00436480540245,True
O=C(c1cccc(N2CCCNC2=O)c1)N1CCC(C2CCNC2)CC1,LON-WEI-b2874fec-9,<rdkit.Chem.rdchem.Mol object at 0x1683a4dd0>,356.221226136,3,2,2.0679999999999996,4.002176919254275,4.00436480540245,True
CN1CCN(c2ccc(F)cc2C(=O)N2CCC(C3CCNC3)CC2)CC1,LON-WEI-b2874fec-10,<rdkit.Chem.rdchem.Mol object at 0x1683a4d60>,374.24818983200004,4,1,2.0391999999999997,4.002176919254275,4.00436480540245,True
Cc1cc(C(=O)N2CCC(C3CCNC3)CC2)cc(C)c1OC(F)F,LON-WEI-b2874fec-11,<rdkit.Chem.rdchem.Mol object at 0x1683a4cf0>,352.19623451199993,3,1,3.3665400000000023,4.002176919254275,4.00436480540245,True
CS(=O)(=O)c1ccccc1C(=O)N1CCC(C2CCNC2)CC1,LON-WEI-b2874fec-12,<rdkit.Chem.rdchem.Mol object at 0x1683a4c80>,336.150763628,4,1,1.5517999999999998,4.002176919254275,4.00436480540245,True
CCc1ccc(S(C)(=O)=O)cc1C(=O)N1CCC(C2CCNC2)CC1,LON-WEI-b2874fec-13,<rdkit.Chem.rdchem.Mol object at 0x1683a4c10>,364.182063756,4,1,2.1142000000000003,4.002176919254275,4.00436480540245,True
O=C(c1ccc2[nH]c(C(F)F)nc2c1)N1CCC(C2CCNC2)CC1,LON-WEI-b2874fec-14,<rdkit.Chem.rdchem.Mol object at 0x1683a4ba0>,348.176167764,3,2,2.962200000000001,4.002176919254275,4.00436480540245,True
O=C(Nc1ccccc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,LON-WEI-b2874fec-15,<rdkit.Chem.rdchem.Mol object at 0x1683a4b30>,342.13682781599994,2,1,4.022400000000003,4.002176919254275,4.000862190243663,True
O=C(Nc1ccc(Cl)cc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,LON-WEI-b2874fec-16,<rdkit.Chem.rdchem.Mol object at 0x1683a4ac0>,376.097855464,2,1,4.675800000000003,4.002176919254275,4.1869528674819465,True
Cc1cccc(NC(=O)[C@@H](c2ccccc2)N2Cc3ccccc3C2=O)n1,LON-WEI-b2874fec-17,<rdkit.Chem.rdchem.Mol object at 0x1683a4a50>,357.147726848,3,1,3.7258200000000015,4.002176919254275,4.00436480540245,True
O=C(Nc1ccncc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,LON-WEI-b2874fec-18,<rdkit.Chem.rdchem.Mol object at 0x1683a49e0>,343.132076784,3,1,3.4174000000000024,4.002176919254275,4.00436480540245,True
O=C(Nc1ccc(F)cc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,LON-WEI-b2874fec-19,<rdkit.Chem.rdchem.Mol object at 0x1683a4970>,360.12740600399997,2,1,4.161500000000003,4.002176919254275,4.00436480540245,True
COCCNC(=O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,LON-WEI-b2874fec-20,<rdkit.Chem.rdchem.Mol object at 0x1683a4900>,324.14739249999997,3,1,2.146299999999999,4.002176919254275,4.00436480540245,True
O=C(NCC1=[SH]C=CC1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,LON-WEI-b2874fec-21,<rdkit.Chem.rdchem.Mol object at 0x1683a4890>,364.12454887999996,2,2,3.055200000000002,4.002176919254275,4.086266388363283,True
